Suburb;Address;Rooms;Type;Price;Method;SellerG;Date;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;Lattitude;Longtitude;Pool;Other space
Camberwell;603 Burke Rd;5;h;2000000.0;VB;Marshall;14/05/2016;7.8;3124.0;5.0;3.0;2.0;801.0;-37.84;1.450.548;False;terrace/cinema/shed
Camberwell;3/5 Holly St;3;u;591000.0;PI;Jellis;14/05/2016;7.8;3124.0;3.0;1.0;1.0;0.0;-378.255;1.450.592;False;terrace/cinema/shed
Camberwell;46 Athelstan Rd;5;h;2608000.0;S;Marshall;15/10/2016;7.8;3124.0;5.0;2.0;4.0;730.0;-378.424;1.450.639;False;terrace/cinema/shed
Camberwell;6 Gavan St;3;h;1780000.0;S;Fletchers;15/10/2016;7.8;3124.0;3.0;1.0;1.0;769.0;-378.482;1.450.949;False;terrace/cinema/shed
Camberwell;4 Ada St;3;h;2250000.0;S;O'Donoghues;16/04/2016;7.8;3124.0;3.0;2.0;2.0;656.0;-37.841;1.450.824;False;terrace/cinema/shed
Camberwell;591 Camberwell Rd;2;h;895000.0;PI;O'Donoghues;16/04/2016;7.8;3124.0;2.0;1.0;1.0;424.0;-378.465;1.450.743;False;terrace/cinema/shed
Camberwell;5 Cooloongatta Rd;3;h;1800000.0;SP;Marshall;16/04/2016;7.8;3124.0;3.0;2.0;0.0;584.0;-378.349;1.450.758;False;terrace/cinema/shed
Camberwell;5 Nicholsdale Rd;4;h;1400000.0;PI;Jellis;16/04/2016;7.8;3124.0;3.0;0.0;0.0;693.0;-37.836;1.450.914;False;terrace/cinema/shed
Camberwell;2/564 Riversdale Rd;2;u;693000.0;S;Bekdon;16/07/2016;7.8;3124.0;2.0;1.0;1.0;84.0;-37.832;1.450.599;False;terrace/cinema/shed
Camberwell;2/25 Hazel St;2;u;900000.0;S;Jellis;17/09/2016;7.8;3124.0;2.0;1.0;1.0;150.0;-378.438;145.066;False;terrace/cinema/shed
Camberwell;18 Middle Rd;5;h;2700000.0;VB;Jellis;17/09/2016;7.8;3124.0;5.0;3.0;2.0;802.0;-378.442;1.450.578;False;terrace/cinema/shed
Camberwell;8/1277 Toorak Rd;2;u;530000.0;PI;Ross;17/09/2016;7.8;3124.0;2.0;1.0;1.0;0.0;-378.491;145.086;False;terrace/cinema/shed
Camberwell;4/17 Hazel St;2;u;805000.0;PI;Noel;18/03/2017;7.8;3124.0;2.0;2.0;2.0;188.0;-378.442;1.450.668;False;terrace/cinema/shed
Camberwell;15 Hollsmoor Rd;4;h;2228000.0;S;Jellis;18/03/2017;7.8;3124.0;4.0;2.0;2.0;813.0;-378.405;1.450.903;False;terrace/cinema/shed
Camberwell;4/1 Through Rd;3;t;930000.0;S;Ray;18/03/2017;7.8;3124.0;3.0;2.0;2.0;132.0;-378.489;145.088;False;terrace/cinema/shed
Camberwell;2/1021 Toorak Rd;2;u;590000.0;S;Jellis;18/03/2017;7.8;3124.0;2.0;1.0;1.0;0.0;-37.847;1.450.672;False;terrace/cinema/shed
Camberwell;37 Victoria Rd;4;h;4760000.0;S;Jellis;18/03/2017;7.8;3124.0;4.0;2.0;2.0;903.0;-378.238;1.450.624;False;terrace/cinema/shed
Camberwell;6 Wilson Gr;3;h;1602500.0;S;Lindellas;18/03/2017;7.8;3124.0;3.0;1.0;1.0;405.0;-378.448;145.071;False;terrace/cinema/shed
Camberwell;16 Joffre St;3;t;1515000.0;SP;hockingstuart;18/06/2016;7.8;3124.0;3.0;2.0;2.0;318.0;-378.447;1.450.916;False;terrace/cinema/shed
Camberwell;9a Russell St;2;h;1800000.0;PI;Marshall;18/06/2016;7.8;3124.0;2.0;1.0;4.0;368.0;-378.233;1.450.644;False;terrace/cinema/shed
Camberwell;6/11 Seymour Gr;2;u;530000.0;PI;Fletchers;22/05/2016;7.8;3124.0;2.0;1.0;1.0;0.0;-378.361;1.450.599;False;terrace/cinema/shed
Camberwell;2/13 Glyndon Rd;2;h;1185000.0;S;Kay;22/08/2016;7.8;3124.0;3.0;2.0;2.0;259.0;-378.357;1.450.786;False;terrace/cinema/shed
Camberwell;13 Smith Rd;3;h;2177000.0;S;Kay;22/08/2016;7.8;3124.0;3.0;1.0;2.0;635.0;-378.454;1.450.707;False;terrace/cinema/shed
Camberwell;14 Hollsmoor Rd;3;h;2155000.0;S;Noel;24/09/2016;7.8;3124.0;3.0;1.0;1.0;891.0;-378.408;1.450.905;False;terrace/cinema/shed
Camberwell;68 Bowen St;3;h;3400000.0;S;Jellis;25/02/2017;7.8;3124.0;3.0;2.0;4.0;877.0;-378.437;1.450.623;False;terrace/cinema/shed
Camberwell;64A Christowel St;2;h;1470000.0;S;Noel;25/02/2017;7.8;3124.0;2.0;1.0;2.0;400.0;-378.393;1.450.662;False;terrace/cinema/shed
Camberwell;2/23 Hazel St;2;u;820000.0;S;Jellis;25/02/2017;7.8;3124.0;2.0;1.0;1.0;166.0;-378.439;1.450.662;False;terrace/cinema/shed
Camberwell;26 Hunter Rd;3;h;2105000.0;S;Fletchers;25/02/2017;7.8;3124.0;3.0;1.0;2.0;692.0;-378.379;1.450.849;False;terrace/cinema/shed
Camberwell;6 Judd St;3;t;1625000.0;S;Jellis;25/02/2017;7.8;3124.0;3.0;2.0;2.0;283.0;-378.362;145.064;False;terrace/cinema/shed
Camberwell;638 Riversdale Rd;3;h;1750000.0;VB;Jellis;25/02/2017;7.8;3124.0;3.0;2.0;3.0;780.0;-378.328;1.450.679;False;terrace/cinema/shed
Camberwell;16A Waterloo St;3;h;3300000.0;S;Kay;25/02/2017;7.8;3124.0;3.0;3.0;2.0;417.0;-37.831;1.450.621;False;terrace/cinema/shed
Camberwell;1/3 Crescent Rd;2;u;667000.0;S;Woodards;27/06/2016;7.8;3124.0;2.0;1.0;1.0;83.0;-378.355;1.450.633;False;terrace/cinema/shed
Camberwell;30 Smith Rd;5;h;2800000.0;SP;Marshall;27/06/2016;7.8;3124.0;5.0;3.0;2.0;805.0;-378.459;1.450.721;False;terrace/cinema/shed
Camberwell;22 Avenue Rd;2;h;1175000.0;PI;Jellis;27/11/2016;7.8;3124.0;2.0;1.0;1.0;246.0;-378.336;1.450.612;False;terrace/cinema/shed
Camberwell;3/595 Burke Rd;2;t;775000.0;S;hockingstuart;27/11/2016;7.8;3124.0;2.0;2.0;1.0;103.0;-378.406;1.450.545;False;terrace/cinema/shed
Camberwell;16 Callanish Rd;3;h;2220000.0;S;Marshall;27/11/2016;7.8;3124.0;3.0;2.0;2.0;850.0;-378.456;1.450.865;False;terrace/cinema/shed
Camberwell;29 Kalang Rd;4;h;2015000.0;S;Jellis;27/11/2016;7.8;3124.0;4.0;1.0;4.0;772.0;-378.441;1.450.806;False;terrace/cinema/shed
Camberwell;808 Riversdale Rd;3;h;1700000.0;S;Garvey;27/11/2016;7.8;3124.0;3.0;1.0;1.0;970.0;-378.344;1.450.818;False;terrace/cinema/shed
Camberwell;25 Russell St;4;h;3225000.0;S;Marshall;27/11/2016;7.8;3124.0;4.0;3.0;1.0;632.0;-378.244;145.064;False;terrace/cinema/shed
Camberwell;2/22 Seymour Gr;2;u;810000.0;S;Garvey;27/11/2016;7.8;3124.0;2.0;1.0;1.0;0.0;-378.357;1.450.595;False;terrace/cinema/shed
Camberwell;44 Athelstan Rd;5;h;3320000.0;SP;Weast;28/05/2016;7.8;3124.0;5.0;4.0;2.0;741.0;-378.422;145.064;False;terrace/cinema/shed
Camberwell;2 Hazel St;5;h;2125000.0;PI;Marshall;28/05/2016;7.8;3124.0;4.0;3.0;2.0;603.0;-378.437;145.069;False;terrace/cinema/shed
Camberwell;91 Radnor St;4;h;2030000.0;S;Jellis;28/05/2016;7.8;3124.0;4.0;2.0;2.0;686.0;-378.458;1.450.611;False;terrace/cinema/shed
Camberwell;612 Riversdale Rd;4;h;2750000.0;PI;RT;28/05/2016;7.8;3124.0;4.0;3.0;1.0;0.0;-378.325;1.450.649;False;terrace/cinema/shed
Camberwell;532 Burke Rd;4;h;2000000.0;VB;Noel;28/08/2016;7.8;3124.0;4.0;3.0;4.0;697.0;-37.836;145.056;False;terrace/cinema/shed
Camberwell;4/26 Cornell St;2;h;706000.0;S;Fletchers;28/08/2016;7.8;3124.0;2.0;1.0;1.0;95.0;-378.399;1.450.912;False;terrace/cinema/shed
Camberwell;9 Derby St;5;h;2250000.0;PI;Marshall;28/08/2016;7.8;3124.0;5.0;5.0;1.0;639.0;-378.303;1.450.668;False;terrace/cinema/shed
Camberwell;20 Kirkwood Dr;5;h;2740000.0;S;Fletchers;28/08/2016;7.8;3124.0;4.0;2.0;2.0;643.0;-378.421;1.450.719;False;terrace/cinema/shed
Canterbury;18 Irilbarra Rd;4;h;2950000.0;S;Marshall;03/09/2016;9.0;3126.0;4.0;2.0;2.0;687.0;-378.186;1.450.706;False;terrace/cinema/shed
Canterbury;33 Myrtle Rd;3;h;1587500.0;S;Marshall;03/12/2016;9.0;3126.0;3.0;1.0;1.0;459.0;-378.265;145.072;False;terrace/cinema/shed
Canterbury;1/17 Chatham Rd;4;t;1550000.0;PI;Noel;04/03/2017;9.0;3126.0;4.0;2.0;4.0;318.0;-37.822;1.450.864;False;terrace/cinema/shed
Canterbury;1/28 Milton St;2;h;765000.0;S;Jellis;04/03/2017;9.0;3126.0;2.0;1.0;1.0;543.0;-378.295;1.450.774;False;terrace/cinema/shed
Canterbury;3/13 Wattle Valley Rd;2;u;830000.0;S;Century;04/06/2016;9.0;3126.0;2.0;1.0;1.0;110.0;-378.264;1.450.824;False;terrace/cinema/shed
Canterbury;2 McGregor St;4;h;2375000.0;S;Jellis;07/05/2016;9.0;3126.0;4.0;2.0;1.0;653.0;-378.292;1.450.852;False;terrace/cinema/shed
Canterbury;31 Rubens Gr;5;h;2900000.0;PI;Jellis;07/05/2016;9.0;3126.0;5.0;2.0;2.0;795.0;-378.181;1.450.668;False;terrace/cinema/shed
Canterbury;42 Warburton Rd;3;h;2200000.0;VB;Noel;07/05/2016;9.0;3126.0;3.0;3.0;2.0;468.0;-378.264;1.450.741;False;terrace/cinema/shed
Canterbury;5 Margaret St;4;h;2620000.0;S;Marshall;07/11/2016;9.0;3126.0;4.0;1.0;1.0;717.0;-378.266;1.450.849;False;terrace/cinema/shed
Canterbury;3 Monomeath Pl;4;h;4350000.0;S;Marshall;08/10/2016;9.0;3126.0;4.0;3.0;3.0;788.0;-378.215;1.450.731;False;terrace/cinema/shed
Canterbury;1b Daphne St;3;h;928000.0;S;Fletchers;10/09/2016;9.0;3126.0;3.0;2.0;1.0;145.0;-378.233;1.450.769;False;terrace/cinema/shed
Canterbury;13 Byron St;5;h;2930000.0;S;Jellis;10/12/2016;9.0;3126.0;5.0;3.0;4.0;645.0;-378.317;1.450.738;False;terrace/cinema/shed
Canterbury;21 Compton St;4;h;2950000.0;PI;Jellis;10/12/2016;9.0;3126.0;4.0;2.0;3.0;812.0;-378.323;1.450.842;False;terrace/cinema/shed
Canterbury;29 Rubens Gr;4;h;3800000.0;PI;Marshall;11/02/2017;9.0;3126.0;4.0;1.0;1.0;858.0;-378.183;1.450.667;False;terrace/cinema/shed
Canterbury;4/34 Rochester Rd;2;u;722000.0;S;Jellis;12/11/2016;9.0;3126.0;2.0;1.0;1.0;0.0;-378.205;1.450.828;False;terrace/cinema/shed
Canterbury;8 Dudley Pde;5;h;2350000.0;VB;Jellis;15/10/2016;9.0;3126.0;5.0;2.0;4.0;838.0;-378.252;1.450.721;False;terrace/cinema/shed
Canterbury;1/8 Faversham Rd;3;t;1680000.0;S;Jellis;15/10/2016;9.0;3126.0;3.0;2.0;2.0;387.0;-378.227;1.450.845;False;terrace/cinema/shed
Canterbury;21 Marden St;3;h;1640000.0;PI;Marshall;15/10/2016;9.0;3126.0;3.0;3.0;2.0;352.0;-37.827;1.450.737;False;terrace/cinema/shed
Canterbury;47 Warburton Rd;3;h;1680000.0;S;Fletchers;17/09/2016;9.0;3126.0;3.0;2.0;1.0;325.0;-37.826;1.450.729;False;terrace/cinema/shed
Canterbury;77 Highfield Rd;5;h;3550000.0;VB;RT;18/03/2017;9.0;3126.0;5.0;4.0;4.0;684.0;-37.832;1.450.853;False;terrace/cinema/shed
Canterbury;55 Warburton Rd;3;h;1385000.0;S;Jellis;18/06/2016;9.0;3126.0;2.0;1.0;1.0;444.0;-37.826;1.450.734;False;terrace/cinema/shed
Canterbury;17 Irilbarra Rd;4;h;3400000.0;S;Jellis;19/11/2016;9.0;3126.0;4.0;1.0;4.0;845.0;-378.184;1.450.702;False;terrace/cinema/shed
Canterbury;2/20 Margaret St;2;u;690500.0;SP;Fletchers;23/04/2016;9.0;3126.0;2.0;1.0;1.0;118.0;-378.257;1.450.856;False;terrace/cinema/shed
Canterbury;12a View St;3;h;1850000.0;PI;Marshall;26/07/2016;9.0;3126.0;3.0;2.0;2.0;361.0;-378.206;1.450.785;False;terrace/cinema/shed
Canterbury;6/124 Canterbury Rd;2;u;736000.0;S;Marshall;27/06/2016;9.0;3126.0;2.0;1.0;2.0;132.0;-378.234;1.450.731;False;terrace/cinema/shed
Canterbury;3/34 Faversham Rd;3;t;1843000.0;S;Jellis;27/06/2016;9.0;3126.0;3.0;2.0;2.0;0.0;-378.207;1.450.854;False;terrace/cinema/shed
Canterbury;3/124 Canterbury Rd;2;u;685000.0;S;RT;27/11/2016;9.0;3126.0;2.0;1.0;1.0;122.0;-378.236;1.450.729;False;terrace/cinema/shed
Canterbury;2A Erica St;2;h;1800000.0;VB;Jellis;27/11/2016;9.0;3126.0;2.0;1.0;3.0;716.0;-378.213;145.079;False;terrace/cinema/shed
Canterbury;1/29 Logan St;3;h;1800000.0;S;Jellis;27/11/2016;9.0;3126.0;3.0;2.0;2.0;316.0;-378.273;1.450.786;False;terrace/cinema/shed
Canterbury;35 Myrtle Rd;4;h;3145000.0;S;RW;27/11/2016;9.0;3126.0;4.0;2.0;2.0;796.0;-378.266;145.072;False;terrace/cinema/shed
Canterbury;8 Avenue Athol;4;t;1742000.0;S;Fletchers;28/05/2016;9.0;3126.0;4.0;2.0;2.0;780.0;-378.206;1.450.678;False;terrace/cinema/shed
Canterbury;1/27 Maling Rd;4;t;1420000.0;S;O'Donoghues;28/08/2016;9.0;3126.0;3.0;2.0;2.0;278.0;-378.273;1.450.752;False;terrace/cinema/shed
Canterbury;2/46 Wattle Valley Rd;2;u;1016000.0;S;Fletchers;30/07/2016;9.0;3126.0;2.0;1.0;2.0;0.0;-378.291;1.450.826;False;terrace/cinema/shed
Carlton North;527 Nicholson St;3;h;1330000.0;VB;Nelson;03/09/2016;3.2;3054.0;3.0;1.0;1.0;314.0;-377.871;1.449.766;False;terrace/cinema/shed
Carlton North;593 Canning St;3;h;1540000.0;S;Nelson;04/03/2017;3.2;3054.0;3.0;1.0;0.0;169.0;-377.821;1.449.753;False;terrace/cinema/shed
Carlton North;112 Newry St;4;h;1425000.0;S;Nelson;04/03/2017;3.2;3054.0;4.0;3.0;0.0;122.0;-377.893;1.449.696;False;terrace/cinema/shed
Carlton North;122 Richardson St;2;h;1725000.0;S;hockingstuart;04/03/2017;3.2;3054.0;2.0;1.0;1.0;210.0;-377.844;144.972;False;terrace/cinema/shed
Carlton North;632 Rathdowne St;3;h;1280000.0;VB;Nelson;06/08/2016;3.2;3054.0;3.0;1.0;0.0;203.0;-377.824;1.449.733;False;terrace/cinema/shed
Carlton North;989 Drummond St;3;h;2950000.0;SP;Chambers;07/05/2016;3.2;3054.0;3.0;1.0;2.0;499.0;-377.811;1.449.715;False;terrace/cinema/shed
Carlton North;700 Rathdowne St;4;h;2175000.0;S;Woodards;07/05/2016;3.2;3054.0;3.0;1.0;0.0;418.0;-377.808;1.449.736;False;terrace/cinema/shed
Carlton North;2/872 Drummond St;2;t;765000.0;S;Nelson;08/10/2016;3.2;3054.0;2.0;1.0;1.0;1031.0;-37.784;1.449.715;False;terrace/cinema/shed
Carlton North;1 Fletcher La;2;h;800000.0;PI;Nelson;10/12/2016;3.2;3054.0;2.0;1.0;1.0;73.0;-377.852;1.449.719;False;terrace/cinema/shed
Carlton North;173 MacPherson St;2;h;1301000.0;S;Nelson;10/12/2016;3.2;3054.0;2.0;1.0;0.0;133.0;-37.786;1.449.704;False;terrace/cinema/shed
Carlton North;967 Drummond St;4;h;2718000.0;S;Ray;11/03/2017;3.2;3054.0;4.0;2.0;0.0;538.0;-377.816;1.449.714;False;terrace/cinema/shed
Carlton North;9/823 Rathdowne St;1;u;468000.0;S;Nelson;11/03/2017;3.2;3054.0;1.0;1.0;1.0;861.0;-377.851;1.449.723;False;terrace/cinema/shed
Carlton North;392 Station St;2;h;2400000.0;S;Kelly;12/11/2016;3.2;3054.0;1.0;2.0;0.0;413.0;-377.875;1.449.759;False;terrace/cinema/shed
Carlton North;122 Amess St;3;h;2210000.0;S;Nelson;14/05/2016;3.2;3054.0;2.0;2.0;1.0;190.0;-377.847;1.449.741;False;terrace/cinema/shed
Carlton North;40 Ogrady St;2;h;1330000.0;S;Nelson;15/10/2016;3.2;3054.0;2.0;1.0;0.0;116.0;-377.904;1.449.726;False;terrace/cinema/shed
Carlton North;1018 Drummond St;4;h;2520000.0;S;Nelson;16/04/2016;3.2;3054.0;4.0;2.0;2.0;504.0;-377.805;1.449.721;False;terrace/cinema/shed
Carlton North;354 Station St;3;h;1214000.0;S;Nelson;16/04/2016;3.2;3054.0;3.0;3.0;1.0;144.0;-377.885;1.449.757;False;terrace/cinema/shed
Carlton North;462 Canning St;3;h;1955000.0;S;Nelson;16/07/2016;3.2;3054.0;3.0;2.0;1.0;163.0;-37.786;1.449.751;False;terrace/cinema/shed
Carlton North;26/174 Lee St;1;u;390000.0;S;Kelly;16/07/2016;3.2;3054.0;1.0;1.0;1.0;0.0;-377.907;1.449.691;False;terrace/cinema/shed
Carlton North;119 Curtain St;1;h;885000.0;S;Nelson;18/03/2017;3.2;3054.0;1.0;1.0;0.0;93.0;-377.888;1.449.698;False;terrace/cinema/shed
Carlton North;75 Fenwick St;3;h;2050000.0;S;Nelson;18/03/2017;3.2;3054.0;3.0;2.0;0.0;84.0;-377.879;1.449.736;False;terrace/cinema/shed
Carlton North;16 Fenwick St;2;h;910000.0;S;Nelson;18/06/2016;3.2;3054.0;3.0;1.0;1.0;100.0;-377.879;1.449.759;False;terrace/cinema/shed
Carlton North;658 Lygon St;2;h;880000.0;S;Nelson;18/06/2016;3.2;3054.0;2.0;1.0;0.0;142.0;-377.911;1.449.688;False;terrace/cinema/shed
Carlton North;292 Amess St;4;h;1950000.0;S;Nelson;22/05/2016;3.2;3054.0;4.0;2.0;2.0;207.0;-377.804;1.449.748;False;terrace/cinema/shed
Carlton North;167 Richardson St;3;h;1280000.0;S;Nelson;22/08/2016;3.2;3054.0;3.0;1.0;1.0;131.0;-377.846;1.449.704;False;terrace/cinema/shed
Carlton North;14/1102 Lygon St;1;u;437000.0;S;Nelson;24/09/2016;3.2;3054.0;1.0;1.0;1.0;0.0;-377.798;1.449.707;False;terrace/cinema/shed
Carlton North;984 Lygon St;2;h;1150000.0;VB;Nelson;24/09/2016;3.2;3054.0;2.0;1.0;2.0;373.0;-377.828;1.449.702;False;terrace/cinema/shed
Carlton North;4 Mary St;2;u;520000.0;VB;Nelson;24/09/2016;3.2;3054.0;2.0;1.0;1.0;0.0;-377.813;1.449.773;False;terrace/cinema/shed
Carlton North;24/635 Drummond St;2;u;570000.0;S;hockingstuart;27/06/2016;3.2;3054.0;2.0;1.0;1.0;0.0;-377.902;144.97;False;terrace/cinema/shed
Carnegie;1/60 Moonya Rd;3;u;820000.0;S;Ray;03/09/2016;11.4;3163.0;3.0;1.0;2.0;0.0;-37.897;1.450.623;False;terrace/cinema/shed
Carnegie;1/70 Truganini Rd;2;t;795000.0;S;Gary;03/09/2016;11.4;3163.0;2.0;2.0;1.0;133.0;-378.911;1.450.539;False;terrace/cinema/shed
Carnegie;2/31 Moonya Rd;2;u;600000.0;SP;Woodards;03/12/2016;11.4;3163.0;2.0;1.0;1.0;73.0;-37.897;1.450.593;False;terrace/cinema/shed
Carnegie;212 Neerim Rd;3;h;1295000.0;S;hockingstuart;03/12/2016;11.4;3163.0;3.0;1.0;2.0;425.0;-378.876;1.450.502;False;terrace/cinema/shed
Carnegie;218 Neerim Rd;4;h;1275000.0;S;hockingstuart;03/12/2016;11.4;3163.0;4.0;2.0;0.0;365.0;-378.877;1.450.507;False;terrace/cinema/shed
Carnegie;3 Oakleigh Rd;3;h;1620000.0;S;Buxton;03/12/2016;11.4;3163.0;3.0;1.0;1.0;808.0;-378.982;1.450.461;False;terrace/cinema/shed
Carnegie;3/13 Emily St;2;u;510000.0;S;Marshall;04/03/2017;11.4;3163.0;2.0;1.0;1.0;0.0;-378.912;1.450.644;False;terrace/cinema/shed
Carnegie;3/21 Jersey Pde;1;u;255000.0;S;Ray;04/03/2017;11.4;3163.0;1.0;1.0;1.0;0.0;-378.875;1.450.599;False;terrace/cinema/shed
Carnegie;64 Lyons St;2;h;890000.0;S;hockingstuart;04/03/2017;11.4;3163.0;2.0;1.0;1.0;282.0;-378.957;1.450.528;False;terrace/cinema/shed
Carnegie;8/54 Moonya Rd;1;u;346000.0;S;Woodards;04/03/2017;11.4;3163.0;1.0;1.0;1.0;60.0;-378.965;1.450.618;False;terrace/cinema/shed
Carnegie;3/78 Moonya Rd;3;t;860000.0;SP;Gary;04/03/2017;11.4;3163.0;3.0;2.0;1.0;1113.0;-378.972;1.450.642;False;terrace/cinema/shed
Carnegie;1/177 Oakleigh Rd;2;u;586000.0;S;hockingstuart;04/03/2017;11.4;3163.0;2.0;1.0;1.0;898.0;-379.003;1.450.634;False;terrace/cinema/shed
Carnegie;4/5 Anzac St;2;u;772000.0;S;hockingstuart;04/06/2016;11.4;3163.0;2.0;1.0;2.0;0.0;-378.863;145.066;False;terrace/cinema/shed
Carnegie;42 Margaret St;4;h;1506000.0;S;Jellis;04/06/2016;11.4;3163.0;4.0;2.0;2.0;561.0;-378.934;1.450.633;False;terrace/cinema/shed
Carnegie;5/78 Moonya Rd;3;t;675000.0;PI;Gary;04/06/2016;11.4;3163.0;3.0;2.0;1.0;0.0;-378.972;1.450.642;False;terrace/cinema/shed
Carnegie;4/314 Neerim Rd;2;u;525000.0;SP;hockingstuart;04/06/2016;11.4;3163.0;2.0;1.0;2.0;0.0;-378.893;1.450.589;False;terrace/cinema/shed
Carnegie;3/9 Poplar Gr;1;u;290000.0;S;Ray;04/06/2016;11.4;3163.0;1.0;1.0;1.0;0.0;-378.858;1.450.632;False;terrace/cinema/shed
Carnegie;5/66 Woornack Rd;1;u;363000.0;S;hockingstuart;04/06/2016;11.4;3163.0;1.0;1.0;1.0;0.0;-378.982;1.450.625;False;terrace/cinema/shed
Carnegie;4/12 Judith St;2;u;360000.0;VB;Gary;06/08/2016;11.4;3163.0;2.0;1.0;1.0;0.0;-379.032;1.450.555;False;terrace/cinema/shed
Carnegie;68 Miller St;2;h;967500.0;S;hockingstuart;06/08/2016;11.4;3163.0;3.0;1.0;2.0;299.0;-378.973;145.053;False;terrace/cinema/shed
Carnegie;254 Neerim Rd;2;h;1350000.0;VB;Gary;06/08/2016;11.4;3163.0;1.0;2.0;2.0;265.0;-378.881;1.450.537;False;terrace/cinema/shed
Carnegie;4/76 Railway Rd;2;u;516000.0;S;hockingstuart;06/08/2016;11.4;3163.0;2.0;1.0;1.0;0.0;-37.889;1.450.533;False;terrace/cinema/shed
Carnegie;1/78 Railway Rd;1;u;330000.0;S;hockingstuart;06/08/2016;11.4;3163.0;1.0;1.0;1.0;0.0;-378.888;1.450.533;False;terrace/cinema/shed
Carnegie;1 Frogmore Rd;3;h;1600000.0;S;Woodards;07/05/2016;11.4;3163.0;4.0;2.0;2.0;751.0;-378.945;1.450.648;False;terrace/cinema/shed
Carnegie;63 Oakleigh Rd;3;h;1170000.0;S;hockingstuart;07/05/2016;11.4;3163.0;2.0;1.0;2.0;461.0;-378.988;1.450.516;False;terrace/cinema/shed
Carnegie;10/68 Woornack Rd;1;u;260000.0;VB;Gary;07/05/2016;11.4;3163.0;1.0;1.0;1.0;0.0;-378.983;1.450.627;False;terrace/cinema/shed
Carnegie;78b Miller St;3;u;1008000.0;S;Woodards;07/11/2016;11.4;3163.0;3.0;2.0;1.0;300.0;-378.974;1.450.539;False;terrace/cinema/shed
Carnegie;4/62 Moonya Rd;2;u;625000.0;S;Woodards;07/11/2016;11.4;3163.0;2.0;1.0;1.0;78.0;-378.967;1.450.627;False;terrace/cinema/shed
Carnegie;12/250 Neerim Rd;2;t;700000.0;SP;Gary;07/11/2016;11.4;3163.0;2.0;2.0;1.0;106.0;-378.881;1.450.535;False;terrace/cinema/shed
Carnegie;3/35 Moonya Rd;2;u;545000.0;PI;Ray;10/09/2016;11.4;3163.0;2.0;1.0;1.0;109.0;-378.971;1.450.597;False;terrace/cinema/shed
Carnegie;1/38 Neville St;3;u;1170000.0;S;Woodards;10/09/2016;11.4;3163.0;3.0;1.0;2.0;0.0;-378.977;1.450.493;False;terrace/cinema/shed
Carnegie;4 Vine Gr;4;h;1830000.0;S;Gary;10/09/2016;11.4;3163.0;3.0;2.0;2.0;687.0;-378.931;1.450.479;False;terrace/cinema/shed
Carnegie;12/66 Woornack Rd;1;u;250000.0;PI;hockingstuart;10/09/2016;11.4;3163.0;1.0;1.0;1.0;0.0;-378.982;1.450.625;False;terrace/cinema/shed
Carnegie;2/33 Oakleigh Rd;2;t;930000.0;S;hockingstuart;10/12/2016;11.4;3163.0;2.0;2.0;1.0;166.0;-378.982;1.450.488;False;terrace/cinema/shed
Carnegie;2/22 Kokaribb Rd;2;u;465000.0;S;Ray;11/02/2017;11.4;3163.0;2.0;1.0;1.0;0.0;-378.881;1.450.558;False;terrace/cinema/shed
Carnegie;14 Emily St;3;h;1646000.0;S;Ray;11/03/2017;11.4;3163.0;3.0;2.0;2.0;721.0;-378.909;1.450.648;False;terrace/cinema/shed
Carnegie;19/225 Koornang Rd;2;u;460000.0;VB;Ray;12/06/2016;11.4;3163.0;2.0;1.0;1.0;0.0;-378.936;145.056;False;terrace/cinema/shed
Carnegie;90 Truganini Rd;4;h;1550000.0;VB;hockingstuart;12/11/2016;11.4;3163.0;4.0;2.0;2.0;757.0;-378.925;1.450.541;False;terrace/cinema/shed
Carnegie;2/25 El Nido Gr;2;t;707000.0;SA;Ray;13/08/2016;11.4;3163.0;2.0;1.0;1.0;144.0;-37.892;1.450.482;False;terrace/cinema/shed
Carnegie;4/299 Koornang Rd;2;u;804000.0;S;hockingstuart;13/08/2016;11.4;3163.0;2.0;2.0;1.0;0.0;-37.9;1.450.548;False;terrace/cinema/shed
Carnegie;52 Emily St;3;h;1200000.0;S;Woodards;14/05/2016;11.4;3163.0;3.0;2.0;1.0;588.0;-378.937;1.450.648;False;terrace/cinema/shed
Carnegie;6 Longstaff St;4;h;1501000.0;S;Gary;14/05/2016;11.4;3163.0;3.0;2.0;1.0;598.0;-379.037;1.450.588;False;terrace/cinema/shed
Carnegie;1/108 Truganini Rd;3;t;970000.0;PI;Marshall;14/05/2016;11.4;3163.0;3.0;2.0;2.0;325.0;-378.933;1.450.546;False;terrace/cinema/shed
Carnegie;8/48 Moonya Rd;1;u;345000.0;S;Thomson;15/10/2016;11.4;3163.0;1.0;1.0;1.0;0.0;-378.968;1.450.609;False;terrace/cinema/shed
Carnegie;25 Arawatta St;2;h;817500.0;S;Jellis;16/04/2016;11.4;3163.0;2.0;1.0;1.0;211.0;-378.856;1.450.599;False;terrace/cinema/shed
Carnegie;48 Lyons St;4;h;1450000.0;PI;Ray;16/04/2016;11.4;3163.0;4.0;2.0;2.0;557.0;-378.955;1.450.515;False;terrace/cinema/shed
